"asset_id","final_usage","relative_path","master_path","category","variant","duration_seconds","loop","loop_start_seconds","loop_end_seconds","channels","sample_rate_hz","runtime_codec","master_format","target_lufs","suggested_gain_db","suggested_max_distance_m","runtime_fade_in_ms","runtime_fade_out_ms","fade_mode","source_title","source_author","source_url","license","review_pack","review_source_file","source_sha256","runtime_sha256","trim_applied","playback_rule","version","acceptance_status","build_date"
"sfx_wood_structure_severe_collapse","wood_structure_severe_collapse","assets/audio/combat/structures/sfx_wood_structure_severe_collapse_v01.wav","art_source/audio/masters/combat/structures/sfx_wood_structure_severe_collapse_v01.wav","wood_structure_severe_collapse","01","1.850","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-16.0","0.0","70","0","0","none","Wood Collapse","modusmogulus","https://freesound.org/s/794522/","CC0","sample_pack_v16","02_wood_structure_collapse_794522.mp3","04267bfb9edfff8575e0c5238465eb802718b488b85b7735de99b1bbf9d3c63e","34301144faa8779aa731efc07dbee95a43d235ba0d5c4ed13a923f4e191f6dec","full_source","整段；严重开裂或倒塌时从建筑位置单次播放","v01","confirmed","2026-09-01"
"sfx_stone_structure_severe_collapse","stone_structure_severe_collapse","assets/audio/combat/structures/sfx_stone_structure_severe_collapse_v01.wav","art_source/audio/masters/combat/structures/sfx_stone_structure_severe_collapse_v01.wav","stone_structure_severe_collapse","01","4.202","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-16.0","0.0","70","0","0","none","Bricks/Stones/Rocks/Gravel Falling","iwanPlays","https://freesound.org/s/567249/","CC0","sample_pack_v16","05_stone_structure_rubble_567249.mp3","6fdc4ecbc4c1140d9354a64575892f57a5d476cf8b8421fdd2daa90a401342e4","5fada25e26f4a360d573b60a35d50cfdee6da6c751e658d4656b5c8a0df385ad","full_source","整段；严重开裂或倒塌时从建筑位置单次播放","v01","confirmed","2026-09-01"
"sfx_enemy_entry_stinger","enemy_entry_stinger","assets/audio/combat/stingers/sfx_enemy_entry_stinger_v01.wav","art_source/audio/masters/combat/stingers/sfx_enemy_entry_stinger_v01.wav","enemy_entry_stinger","01","4.510","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-16.0","0.0","70","0","0","none","Horn002.wav","freefire66","https://freesound.org/s/175946/","CC0","sample_pack_v16","08_enemy_entry_battle_horn_175946.mp3","527b5a5797413542d4665673e3a7335ff3ee8c6e409e67dec6f90e82ce294631","a4e2bcfd1fb2a9ca86d0489fa507e07cb807ad2ac1654e6ec9385ee92b8e98ba","full_source","整段；敌人首次进入当前场景时从该敌人位置单次播放","v01","confirmed","2026-09-01"
"sfx_wave_clear_stinger","wave_clear_stinger","assets/audio/combat/stingers/sfx_wave_clear_stinger_v01.wav","art_source/audio/masters/combat/stingers/sfx_wave_clear_stinger_v01.wav","wave_clear_stinger","01","4.528","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-16.0","0.0","70","0","0","none","Music: Orchestral Victory Fanfare","Sheyvan","https://freesound.org/s/470083/","CC-BY 4.0","sample_pack_v16","12_wave_clear_orchestral_470083.mp3","6b3df38b5d896efe82b081b326e5d6f2a146f8078483c7b87965813baafa2b75","6d795cf9877f9cf94f4598abc3b423878937c36e83e3d70da4c6a147258cb4e5","full_source","整段；单波敌人全部清除时从最后被击败敌人的位置单次播放","v01","confirmed","2026-09-01"
"sfx_final_victory_stinger","final_victory_stinger","assets/audio/combat/stingers/sfx_final_victory_stinger_v01.wav","art_source/audio/masters/combat/stingers/sfx_final_victory_stinger_v01.wav","final_victory_stinger","01","10.500","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-16.0","0.0","70","0","0","none","Victory Fanfare","humanoide9000","https://freesound.org/s/466133/","CC-BY 4.0","sample_pack_v17","01_final_victory_grand_466133.mp3","d99a915cf6adc87949b939259fd053deaa6d62659a781926a89be3e33375d249","b95f1c1543987a38f1c2a8a43a9aa27f7bdab3ceeeeb4343e727a92cbb58c1cb","full_source","整段；守住最终波次时从主厅位置单次播放","v01","confirmed","2026-09-01"
"sfx_defeat_stinger","defeat_stinger","assets/audio/combat/stingers/sfx_defeat_stinger_v01.wav","art_source/audio/masters/combat/stingers/sfx_defeat_stinger_v01.wav","defeat_stinger","01","2.800","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-16.0","0.0","70","0","0","none","Game Over Orchestral Stinger - Cartoon Defeat","TommasoMotteran","https://freesound.org/s/856516/","CC-BY 4.0","sample_pack_v17","05_defeat_orchestral_856516.mp3","464e0705968473f0635528f8790ea0ec67a5a8544815ed3c71a1be3ebcf696d3","003af599af7e5d2168a78c27592f8f093368837499696e1221df897d9cb17f54","full_source","整段；主厅被摧毁时从主厅位置单次播放","v01","confirmed","2026-09-01"
"sfx_arrow_tower_release","arrow_tower_release","assets/audio/combat/defense_devices/sfx_arrow_tower_release_v01.wav","art_source/audio/masters/combat/defense_devices/sfx_arrow_tower_release_v01.wav","arrow_tower_release","01","0.296","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-18.0","0.0","40","0","0","none","Longbow Release 2.wav","saturdaysoundguy","https://freesound.org/s/394179/","CC0","sample_pack_v17","08_arrow_tower_longbow_394179.mp3","9d1c74b7adb869212bd7bc87d226ae74c8bd4a5b73dc7707b979b850c94b8a70","0a657500e94d24e43871039e64b61108515fe12c5243842e309b90b0b8d04023","full_source","整段；箭塔射击时从箭塔位置单次播放","v01","confirmed","2026-09-01"
"sfx_ballista_heavy_bolt_impact","ballista_heavy_bolt_impact","assets/audio/combat/impacts/sfx_ballista_heavy_bolt_impact_v01.wav","art_source/audio/masters/combat/impacts/sfx_ballista_heavy_bolt_impact_v01.wav","ballista_heavy_bolt_impact","01","0.614","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-18.0","0.0","40","0","0","none","Arrow Impact","Twisted_Euphoria","https://freesound.org/s/205938/","CC0","sample_pack_v17","10_ballista_bolt_impact_205938.mp3","06461ca4d33d78c9651a5c4e13dbc2b6f2cba4c543f0d6cefdabf6f2546a60e9","9a1c51c9b06d07b200b548dd551795ffd858b7fc3e19f01ad9bdfd251379e9ef","full_source","整段；弩床重弩矢命中时从命中点单次播放","v01","confirmed","2026-09-01"
"sfx_ui_panel_open","ui_panel_open","assets/audio/ui/sfx_ui_panel_open_v01.wav","art_source/audio/masters/ui/sfx_ui_panel_open_v01.wav","ui_panel_open","01","0.697","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-18.0","0.0","","0","0","none","Opening a book","mateusboga","https://freesound.org/s/614081/","CC0","sample_pack_v18","04_panel_open_book_614081.mp3","5a973db043d69e7d1c39f2f7161058b8ec299168381c594c7de1bc35befbe64d","c11960a565c1209328afc6460ba493fdb49157ec35bcb2acdca4e280b1d1bd6e","full_source","整段；打开主要面板时在 UI 声道单次播放","v01","confirmed","2026-09-01"
"sfx_ui_panel_close","ui_panel_close","assets/audio/ui/sfx_ui_panel_close_v01.wav","art_source/audio/masters/ui/sfx_ui_panel_close_v01.wav","ui_panel_close","01","1.149","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-18.0","0.0","","0","0","none","Book Close - 13","SpaceJoe","https://freesound.org/s/484893/","CC0","sample_pack_v18","09_panel_close_heavy_484893.mp3","0e7b1cc75f21621ba2aff410d7ec8972e424a7076dca3310a4ab8f53b47e1688","98c16f8bb7c4328f537f8d182b0cd7ed4af4e7c43e9e108911b5b8f352b7d41b","full_source","整段；关闭主要面板时在 UI 声道单次播放","v01","confirmed","2026-09-01"
"sfx_ui_interaction_success_resource_collect","ui_interaction_success_resource_collect","assets/audio/ui/sfx_ui_interaction_success_resource_collect_v01.wav","art_source/audio/masters/ui/sfx_ui_interaction_success_resource_collect_v01.wav","ui_confirm_success","01","1.598","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-18.0","0.0","","0","0","none","Correct Bell","Fupicat","https://freesound.org/s/538147/","CC0","sample_pack_v18","11_confirm_success_chime_538147.mp3","8e06b6d1ddafd26f8f916f1ca02c67b37d49e2d1dcb7327c176c1932714f764e","53bd6802fa4bc8c80ba0d12adc3d02849b916d8831e47185c6e40016c1161da3","full_source","整段；交互或特殊对话交互成功时与绿色文字及成功弹窗同步播放；未来收取资源点击成功时也复用；点击“太好了”关闭弹窗时不播放本音效而只播放普通木质点击","v01","confirmed","2026-09-01"
"sfx_ui_toggle","ui_toggle","assets/audio/ui/sfx_ui_toggle_v01.wav","art_source/audio/masters/ui/sfx_ui_toggle_v01.wav","ui_toggle","01","0.150","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-18.0","0.0","","0","0","none","Click Tick.wav","malle99","https://freesound.org/s/384187/","CC0","sample_pack_v19","04_slider_click_tick_384187.mp3","ac0696b50f19f82bc693dc7c3b8987878fd201c188cef90d340c318ddd1387eb","45913f0ef0eb72a101a1c265439c688cf6bafd426c02cb6faa5705a33f4a1608","full_source","整段；Toggle 状态改变时在 UI 声道单次播放","v01","confirmed","2026-09-01"
"sfx_world_door_open","world_door_open","assets/audio/world/doors/sfx_world_door_open_v01.wav","art_source/audio/masters/world/doors/sfx_world_door_open_v01.wav","world_door_open","01","1.214","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-18.0","0.0","28","0","0","none","door creak 1.wav","soundofsong","https://freesound.org/s/647646/","CC0","sample_pack_v19","07_door_open_short_creak_647646.mp3","cbdf201a0c0cbeac2523fe7d0b06ad046dd26ac31bb09092d63caed6e03d54b5","7375dc01d8222f4d604d5ff59ba6f438bd587ee448b3b62cc35a37bd833ca6c0","full_source","整段；普通门开始打开时从门的位置单次播放","v01","confirmed","2026-09-01"
"sfx_world_door_close","world_door_close","assets/audio/world/doors/sfx_world_door_close_v01.wav","art_source/audio/masters/world/doors/sfx_world_door_close_v01.wav","world_door_close","01","1.233","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-18.0","0.0","28","0","0","none","squeaky wooden door solid close.wav","CastIronCarousel","https://freesound.org/s/216879/","CC0","sample_pack_v19","12_door_close_squeaky_216879.mp3","d5cf79bda636404790a8f061e988c4b9d06fcd244f527c249b30846fecd97982","0a16d6454d62cb61fae6430489a17ba24dbd22ffc3320c181e22e43632375a67","full_source","整段；普通门关闭时从门的位置单次播放","v01","confirmed","2026-09-01"
"sfx_meteor_fall_one_shot","meteor_fall_one_shot","assets/audio/abilities/meteor/sfx_meteor_fall_one_shot_v01.wav","art_source/audio/masters/abilities/meteor/sfx_meteor_fall_one_shot_v01.wav","meteor_fall","01","5.964","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-16.0","0.0","120","0","0","none","Fireball, Woosh, Pass, fast","julianmateo_","https://freesound.org/s/522705/","CC0","sample_pack_v2","01_meteor_fireball_pass_522705.mp3","8fc9549e7422dd0c9fa1e89993b6e093ac42991540ed2492e986a5c7ba2f6ebc","c08148bb9b3428c4a304ce28681fa62040217cbfbe94e758c5934769dada0c4c","full_source","完整单次播放；不剪辑","v01","confirmed","2026-09-01"
"sfx_work_garden_loop","work_garden_loop","assets/audio/work/garden/sfx_work_garden_loop_v01.ogg","art_source/audio/masters/work/garden/sfx_work_garden_loop_v01.wav","work_garden","01","9.053","true","0.000","9.053","1","48000","vorbis_q5","wav_pcm_s24le_48khz","-20.0","0.0","28","350","350","runtime_start_stop","Shovel_dirt.wav","dr19","https://freesound.org/s/353907/","CC0","sample_pack_v2","04_garden_shovel_dirt_353907.mp3","9c34566e583e9aa94e6aa69140ab6b7e62fc538e8a27ac310bfd747959bfb57f","5f152f1876d76c788c1ca909385d5a7d25cdabe367ef76ae68981ed358498a26","full_source","整段循环；不剪辑；工作开始渐入、工作结束渐出","v01","confirmed","2026-09-01"
"sfx_work_dining_hall_loop","work_dining_hall_loop","assets/audio/work/dining_hall/sfx_work_dining_hall_loop_v01.ogg","art_source/audio/masters/work/dining_hall/sfx_work_dining_hall_loop_v01.wav","work_dining_hall","01","8.960","true","0.000","8.960","1","48000","vorbis_q5","wav_pcm_s24le_48khz","-20.0","0.0","28","350","350","runtime_start_stop","Beginner chopping vegetables on a cutting board","megahope","https://freesound.org/s/829282/","CC0","sample_pack_v2","06_kitchen_chopping_829282.mp3","e575e34669ba81d1529db8f099d15ccf78cf8c249401006dca3a62bdb3933252","2b5d7912ec74994ce2b8e842f0f74f4358a0e0b251bb22465e90c6573bbb35dd","full_source","整段循环；不剪辑；工作开始渐入、工作结束渐出","v01","confirmed","2026-09-01"
"sfx_work_stable_with_horse_loop","work_stable_with_horse_loop","assets/audio/work/stable/sfx_work_stable_with_horse_loop_v01.ogg","art_source/audio/masters/work/stable/sfx_work_stable_with_horse_loop_v01.wav","work_stable","01","9.604","true","0.000","9.604","1","48000","vorbis_q5","wav_pcm_s24le_48khz","-20.0","0.0","28","350","350","runtime_start_stop","G38-16-Four Horse Snorts.wav","craigsmith","https://freesound.org/s/437111/","CC0","sample_pack_v2","08_stable_horse_snorts_437111.mp3","a700da65f76e52e914ef7214dd207b49067f313d3d2f8a857e64b6f9bb6b8ac0","812489eed20b7c9ac0b8a4a80aa79d3ed0c29260154caa6bf9f20b611336a029","00:01-end","后续截取 00:01–结尾并循环；工作开始渐入、工作结束渐出","v01","confirmed","2026-09-01"
"sfx_work_stable_without_horse_loop","work_stable_without_horse_loop","assets/audio/work/stable/sfx_work_stable_without_horse_loop_v01.ogg","art_source/audio/masters/work/stable/sfx_work_stable_without_horse_loop_v01.wav","work_stable","01","30.919","true","0.000","30.919","1","48000","vorbis_q5","wav_pcm_s24le_48khz","-20.0","0.0","28","350","350","runtime_start_stop","Plants or Straw hay - dried cereals","Vrymaa","https://freesound.org/s/734643/","CC0","sample_pack_v2","09_stable_hay_straw_734643.mp3","cacfb29d9102d6d959ffc25d335ebf9d96f2e273a35dc4a3cdf0c85423a10bf3","7a988794f75c87022373b32c182ca658c3e2b8e9f489ada02a4d5f3e47c6b2f1","full_source","整段循环；不剪辑；工作开始渐入、工作结束渐出","v01","confirmed","2026-09-01"
"sfx_work_tavern_loop","work_tavern_loop","assets/audio/work/tavern/sfx_work_tavern_loop_v01.ogg","art_source/audio/masters/work/tavern/sfx_work_tavern_loop_v01.wav","work_tavern","01","4.999","true","0.000","4.999","1","48000","vorbis_q5","wav_pcm_s24le_48khz","-20.0","0.0","28","350","350","runtime_start_stop","wine open pour.wav","fryzu82","https://freesound.org/s/142325/","CC0","sample_pack_v2","10_brewing_wine_open_pour_142325.mp3","ecd4772ef2e6dcb4685a71022092d2a2b14763b7c211bfdbab085e5833ab7c40","fda016554ce978c8c983b1a9e44f9f148a2b9d489e98d267c3c482d9ee8aaffa","full_source","整段循环；不剪辑；工作开始渐入、工作结束渐出","v01","confirmed","2026-09-01"
"sfx_work_workshop_loop","work_workshop_loop","assets/audio/work/workshop/sfx_work_workshop_loop_v01.ogg","art_source/audio/masters/work/workshop/sfx_work_workshop_loop_v01.wav","work_workshop","01","86.967","true","0.000","86.967","1","48000","vorbis_q5","wav_pcm_s24le_48khz","-20.0","0.0","28","350","350","runtime_start_stop","Hand Saw Sawing Wood","deleted_user_7146007","https://freesound.org/s/383725/","CC0","sample_pack_v2","12_workshop_hand_saw_383725.mp3","9e58abb5c2ebe0c27c6e77f2d6261177401b3cb6dc0b9deca41cf6d1bff9044b","601294d81ff81e69a77335bf52105e734dc16a25062e033b64cd5a5b68690ec2","full_source","整段循环；不剪辑；工作开始渐入、工作结束渐出","v01","confirmed","2026-09-01"
"music_menu","bgm_menu","assets/audio/music/menu/music_menu_v01.ogg","art_source/audio/masters/music/menu/music_menu_v01.wav","bgm_menu","01","87.921","true","0.000","87.921","2","48000","vorbis_q5","wav_pcm_s24le_48khz","-16.0","0.0","","2000","2000","baked_each_cycle","It's time for an adventure.wav","AwaziXosh","https://freesound.org/s/566208/","CC0","sample_pack_v21_bgm","03_bgm_menu_adventure_566208.mp3","d6e94bb737acac3f6adb1c35ba27d6c71a8010ee2ced3c2fe7abeaa05cb19a7a","fbc2b4abe2d18d9851184c5e7138c15cb20317e58bb975b67dc0442006dbd429","full_source","整段单曲循环；每轮开头渐入、结尾渐出以自然衔接下一轮；不使用空间衰减","v01","confirmed","2026-09-01"
"music_day_night","bgm_day_night","assets/audio/music/day/music_day_night_v01.ogg","art_source/audio/masters/music/day/music_day_night_v01.wav","bgm_day_night","01","55.577","true","0.000","55.577","2","48000","vorbis_q5","wav_pcm_s24le_48khz","-16.0","0.0","","2000","2000","baked_each_cycle","ambient-music","giangallegos","https://freesound.org/s/812170/","CC0","sample_pack_v21_bgm","05_bgm_day_medieval_ambient_812170.mp3","abee294d3100c1eac5a8c61d3bf9672e244b6f1e6bd395b983c3901c860421fe","6042991c9ac747520b35a9ea8029154efeff435aa97e93ef2a38b48601848210","full_source","整段单曲循环；每轮开头渐入、结尾渐出以自然衔接下一轮；不使用空间衰减；白天与夜晚共同使用","v01","confirmed","2026-09-01"
"music_battle","bgm_battle","assets/audio/music/combat/music_battle_v01.ogg","art_source/audio/masters/music/combat/music_battle_v01.wav","bgm_battle","01","56.889","true","0.000","56.889","2","48000","vorbis_q5","wav_pcm_s24le_48khz","-16.0","0.0","","2000","2000","baked_each_cycle","First Battle Fantasy Combat Background Music Loop 135bpm in E Minor","ManuelGraf","https://freesound.org/s/808501/","CC-BY 4.0","sample_pack_v21_bgm","10_bgm_battle_first_battle_808501.mp3","d3e97cbcc82e675714ade490cee7b672fa32aac2e5b44ac3a66bec2e92b32ef5","a94799e0948bf9a37b35cead47d7b061eb7b2844f58809531a8f50c7cfc75970","full_source","整段单曲循环；每轮开头渐入、结尾渐出以自然衔接下一轮；不使用空间衰减；场景内存在敌人时播放","v01","confirmed","2026-09-01"
"sfx_work_training_loop","work_training_loop","assets/audio/work/training/sfx_work_training_loop_v01.ogg","art_source/audio/masters/work/training/sfx_work_training_loop_v01.wav","work_training","01","9.789","true","0.000","9.789","1","48000","vorbis_q5","wav_pcm_s24le_48khz","-20.0","0.0","28","350","350","runtime_start_stop","Sword Training 1.wav","Thimblerig","https://freesound.org/s/501720/","CC0","sample_pack_v3","01_training_sword_sparring_501720.mp3","0b3a1886b9580172472b74d903ecc5e28b96c395f3d09b64b574d45ef1f411c6","843db72557d0d85195771c414549f2066dfb7bc761a5ffab59937d3c733412b7","full_source","整段循环；不剪辑；工作开始渐入、工作结束渐出","v01","confirmed","2026-09-01"
"sfx_work_clinic_treatment_and_assist_loop","work_clinic_treatment_and_assist_loop","assets/audio/work/clinic/sfx_work_clinic_treatment_and_assist_loop_v01.ogg","art_source/audio/masters/work/clinic/sfx_work_clinic_treatment_and_assist_loop_v01.wav","work_clinic_treatment","01","25.856","true","0.000","25.856","1","48000","vorbis_q5","wav_pcm_s24le_48khz","-20.0","0.0","28","350","350","runtime_start_stop","Fabric rubbing.mp3","mandy2","https://freesound.org/s/678008/","CC0","sample_pack_v3","06_treatment_bandage_fabric_678008.mp3","aa3bdbeb2776c0b15b2b58fd5cbfdfc1e0d44e7e20555692bf691a296e51fc7a","4562f36b1b3e23409f9efd0311f8fa6d8dc7d14714b51aca6cf42cba8fb78011","full_source","整段循环；不剪辑；工作开始渐入、工作结束渐出","v01","confirmed","2026-09-01"
"sfx_work_clinic_doctor_reading_loop","work_clinic_doctor_reading_loop","assets/audio/work/clinic/sfx_work_clinic_doctor_reading_loop_v01.ogg","art_source/audio/masters/work/clinic/sfx_work_clinic_doctor_reading_loop_v01.wav","work_clinic_doctor","01","9.364","true","0.000","9.364","1","48000","vorbis_q5","wav_pcm_s24le_48khz","-20.0","0.0","28","350","350","runtime_start_stop","Book Page Turn","Kodack","https://freesound.org/s/256475/","CC0","sample_pack_v3","08_chapel_book_pages_256475.mp3","99c0ffb127dfc64214c6ecd5d30f2a5deb3f2419328e5a54f7c070f2e341cd71","1683292ea97a1681aea82e996ad246d520e67f1041beddbe35be8541bd2509be","full_source","整段循环；不剪辑；工作开始渐入、工作结束渐出","v01","confirmed","2026-09-01"
"sfx_work_repair_and_upgrade_loop","work_repair_and_upgrade_loop","assets/audio/work/construction/sfx_work_repair_and_upgrade_loop_v01.ogg","art_source/audio/masters/work/construction/sfx_work_repair_and_upgrade_loop_v01.wav","work_construction","01","17.579","true","0.000","17.579","1","48000","vorbis_q5","wav_pcm_s24le_48khz","-20.0","0.0","28","350","350","runtime_start_stop","nailing.wav","Mihacappy","https://freesound.org/s/850175/","CC0","sample_pack_v3","09_repair_nailing_850175.mp3","2ae3994abe284f85bcd371ac73b1063c0ffb0a4744aae0a5e4d4f122794a6558","5c0a3b83dd83882174b39718069fd003289e7e14e38c69b0805804c11640fae1","full_source","整段循环；不剪辑；工作开始渐入、工作结束渐出","v01","confirmed","2026-09-01"
"sfx_chapel_prayer_presence_loop","chapel_prayer_presence_loop","assets/audio/work/chapel/sfx_chapel_prayer_presence_loop_v01.ogg","art_source/audio/masters/work/chapel/sfx_chapel_prayer_presence_loop_v01.wav","work_chapel_prayer","01","305.033","true","0.000","305.033","1","48000","vorbis_q5","wav_pcm_s24le_48khz","-20.0","0.0","28","350","350","runtime_start_stop","crowd in church.mp3","jaava73","https://freesound.org/s/40626/","CC0","sample_pack_v4","05_chapel_crowd_murmur_40626.mp3","2c4696b97595aba8c120eabbf327e0132a027cc94b09561dcc1649e567bcb761","b123d79caac73f4e87b200f1a1ee934accc96771a4a7e2a882990a73c5b8a3ac","full_source","整段循环；不剪辑；教堂内首名祈祷者开始时渐入、最后一名祈祷者结束时渐出","v01","confirmed","2026-09-01"
"sfx_chapel_mass_start_one_shot","chapel_mass_start_one_shot","assets/audio/work/chapel/sfx_chapel_mass_start_one_shot_v01.wav","art_source/audio/masters/work/chapel/sfx_chapel_mass_start_one_shot_v01.wav","work_chapel_mass","01","5.000","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-20.0","0.0","28","0","0","none","Church bell half hour mark","Sadiquecat","https://freesound.org/s/852491/","CC0","sample_pack_v4","06_chapel_church_bell_852491.mp3","fd4ebeb5a123fba10ef9b54cac4cdaeea415f8e38a9e0f924b792e582888ec86","c942373599c263679fe44431e11f19c25d7e26b2a5c45c64778f2070305b6a0d","00:00-00:05","裁取 00:00–00:05；弥撒开始瞬间完整播放一次裁剪结果","v01","confirmed","2026-09-01"
"sfx_daily_eating_loop","daily_eating_loop","assets/audio/work/dining_hall/sfx_daily_eating_loop_v01.ogg","art_source/audio/masters/work/dining_hall/sfx_daily_eating_loop_v01.wav","daily_eating","01","10.208","true","0.000","10.208","1","48000","vorbis_q5","wav_pcm_s24le_48khz","-20.0","0.0","28","350","350","runtime_start_stop","spoon clanking in ceramic bowl.wav","simosco","https://freesound.org/s/235573/","CC0","sample_pack_v4","07_eating_spoon_ceramic_bowl_235573.mp3","7e3d57e4af1e71628bdb94389942ae5f8f364ccbf9243aeff8ca88a03e4b2a89","ca95f5db1a7721ff90b45db0546cb17cfdc8ae41173129e565d621925bd6a144","full_source","整段循环；不剪辑；行动开始渐入、行动结束渐出","v01","confirmed","2026-09-01"
"sfx_daily_drinking_one_shot","daily_drinking_one_shot","assets/audio/work/dining_hall/sfx_daily_drinking_one_shot_v01.wav","art_source/audio/masters/work/dining_hall/sfx_daily_drinking_one_shot_v01.wav","daily_drinking","01","1.000","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-20.0","0.0","28","0","0","none","Drink Sip and Swallow","OwlStorm","https://freesound.org/s/320139/","CC0","sample_pack_v4","09_drinking_sip_swallow_320139.mp3","be02337539efacf301e00a898bf78a820a51eb40e96a558c08e137e54ec722fb","f876a542dd8d985c57be17971d83e7a3455c9ba063dab095ad623ae3da72026c","00:00-00:01","裁取 00:00–00:01；每次饮酒动作播放一次裁剪结果","v01","confirmed","2026-09-01"
"sfx_chapel_mass_in_progress_loop","chapel_mass_in_progress_loop","assets/audio/work/chapel/sfx_chapel_mass_in_progress_loop_v01.ogg","art_source/audio/masters/work/chapel/sfx_chapel_mass_in_progress_loop_v01.wav","work_chapel_mass_chant","01","120.597","true","0.000","120.597","1","48000","vorbis_q5","wav_pcm_s24le_48khz","-20.0","0.0","28","350","350","runtime_start_stop","8_Vatican_071922_2.wav","Thel200ster","https://freesound.org/s/646650/","CC-BY-4.0","sample_pack_v5","07_mass_vatican_singing_646650.mp3","df56e7cb2daa19ccd48c893026000529948b9fc6b22b6a675eae015e9fd9ae0d","eac0985d2ef6f89a976573db83c82cd4859f70176323f42aaf9cad12c81aa525","full_source","整段循环；不剪辑；弥撒开始钟声结束后渐入，弥撒结束时渐出","v01","confirmed","2026-09-01"
"sfx_ambience_dawn_rooster","ambience_dawn_rooster_random_one_shot","assets/audio/ambience/local_emitters/sfx_ambience_dawn_rooster_v01.wav","art_source/audio/masters/ambience/local_emitters/sfx_ambience_dawn_rooster_v01.wav","ambience_dawn_rooster","01","4.855","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-23.0","0.0","45","0","0","none","morning cocorico birds rooster cock poultry","Nimlos","https://freesound.org/s/585511/","CC0","sample_pack_v6","02_dawn_rooster_outdoor_585511.mp3","d80b7824ee83d5150659d087daece6774a9bdf6cf52f0a8f6f0a8f91c233f27e","0077f72cad5f2f14e2b8d0300a95a8fcc2af1d60e7988ea441e1ec172e9f1d57","full_source","整段播放；不剪辑；仅黎明时段在马厩或食堂附近空间点低频随机触发","v01","confirmed","2026-09-01"
"sfx_ambience_day_bird_01","ambience_day_bird_random_one_shot","assets/audio/ambience/local_emitters/sfx_ambience_day_bird_01_v01.wav","art_source/audio/masters/ambience/local_emitters/sfx_ambience_day_bird_01_v01.wav","ambience_day_bird","01","37.208","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-23.0","0.0","45","0","0","none","Sparrows Close Chirp Exterior Birds.wav","Profispiesser","https://freesound.org/s/543827/","CC0","sample_pack_v6","04_day_birds_sparrows_543827.mp3","8ee4c24366fe6b73b08f4a8325adb05853ed11f647ccffff9227f22683764fd2","89477f8638aa59fef0e63a7e74138d716dc942a2b24af1381f7ae3c89da98258","full_source","整段播放；不剪辑；白天在独立树冠空间点随机触发；与 05、06 错时","v01","confirmed","2026-09-01"
"sfx_ambience_day_bird_02","ambience_day_bird_random_one_shot","assets/audio/ambience/local_emitters/sfx_ambience_day_bird_02_v01.wav","art_source/audio/masters/ambience/local_emitters/sfx_ambience_day_bird_02_v01.wav","ambience_day_bird","02","58.500","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-23.0","0.0","45","0","0","none","Woodland Birds.wav","Artemis_R_Swann","https://freesound.org/s/517481/","CC0","sample_pack_v6","05_day_birds_robin_woodland_517481.mp3","552ca784eff824fbb5ac1af0a3280196b65c11cc10836711de7bf4091f26940c","9ac51db27f410beff7fb5eb8fba3c2574883a69dccdf719f3a3cbd4e848e7cfc","full_source","整段播放；不剪辑；白天在独立林缘空间点随机触发；与 04、06 错时","v01","confirmed","2026-09-01"
"sfx_ambience_day_bird_03","ambience_day_bird_random_one_shot","assets/audio/ambience/local_emitters/sfx_ambience_day_bird_03_v01.wav","art_source/audio/masters/ambience/local_emitters/sfx_ambience_day_bird_03_v01.wav","ambience_day_bird","03","33.523","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-23.0","0.0","45","0","0","none","Blackbird.wav","Kimskell","https://freesound.org/s/628029/","CC0","sample_pack_v6","06_day_birds_blackbird_628029.mp3","58abf1a7c88199b89b87c107f771bf0285b8464a0a4e2da86cecaf7448a7e110","9a49182e409860e202e92cf3f1190a453eb3e58f7de7ec3be413d948a95c3fd5","full_source","整段播放；不剪辑；白天在独立树冠空间点随机触发；与 04、05 错时","v01","confirmed","2026-09-01"
